id_venta,producto,precio,cantidad,fecha_venta,categoria
2406,Laptop,121.0,10,2024-10-04,Electrónica
2538,Smartwatch,29.14,12,2024-10-04,Electrónica
753,Espejo Decorativo,119.86,4,2024-10-05,Decoración
898,Rincón De Plantas,67.87,11,2024-10-05,Decoración
924,Jarrón Decorativo,64.39,11,2024-10-05,Decoración
1650,Plancha De Vapor,117.52,2,2024-10-05,Electrodomésticos
1779,Batidora,122.12,4,2024-10-05,Electrodomésticos
1796,Secadora,63.51,11,2024-10-05,Electrodomésticos
2841,Parlantes Bluetooth,48.99,10,2024-10-05,Electrónica
1280,Plancha De Vapor,31.01,7,2024-10-06,Electrodomésticos
1595,Lavadora,80.48,4,2024-10-06,Electrodomésticos
1711,Freidora Eléctrica,34.28,2,2024-10-06,Electrodomésticos
2417,Cámara Digital,109.02,2,2024-10-06,Electrónica
2443,Smartphone,111.34,5,2024-10-06,Electrónica
158,Rincón De Plantas,117.14,8,2024-10-07,Decoración
223,Espejo Decorativo,70.04,3,2024-10-07,Decoración
474,Jarrón Decorativo,38.87,10,2024-10-07,Decoración
1032,Heladera,31.35,11,2024-10-07,Electrodomésticos
1141,Freidora Eléctrica,71.45,12,2024-10-07,Electrodomésticos
1738,Cafetera,40.25,3,2024-10-07,Electrodomésticos
2188,Smartwatch,41.24,4,2024-10-07,Electrónica
2433,Smartphone,117.66,5,2024-10-07,Electrónica
2515,Auriculares,99.53,1,2024-10-07,Electrónica
2608,Smartwatch,60.98,5,2024-10-07,Electrónica
2831,Parlantes Bluetooth,86.32,10,2024-10-07,Electrónica
6,Cortinas,58.87,11,2024-10-08,Decoración
670,Adorno De Pared,55.21,7,2024-10-08,Decoración
816,Cortinas,74.32,11,2024-10-08,Decoración
991,Lámpara De Mesa,79.63,12,2024-10-08,Decoración
1204,Aspiradora,87.88,2,2024-10-08,Electrodomésticos
2533,Smartphone,64.37,1,2024-10-08,Electrónica
2598,Smartwatch,113.97,7,2024-10-08,Electrónica
2724,Tablet,42.93,5,2024-10-08,Electrónica
2738,Smartwatch,65.16,3,2024-10-08,Electrónica
134,Jarrón Decorativo,103.16,11,2024-10-09,Decoración
2353,Smartphone,33.52,8,2024-10-09,Electrónica
2376,Laptop,106.01,5,2024-10-09,Electrónica
60,Adorno De Pared,32.58,9,2024-10-10,Decoración
117,Elementos De Cerámica,29.63,4,2024-10-10,Decoración
364,Jarrón Decorativo,73.49,12,2024-10-10,Decoración
498,Rincón De Plantas,42.62,4,2024-10-10,Decoración
668,Rincón De Plantas,61.18,8,2024-10-10,Decoración
1133,Microondas,121.17,3,2024-10-10,Electrodomésticos
1221,Freidora Eléctrica,112.79,11,2024-10-10,Electrodomésticos
1233,Microondas,110.22,12,2024-10-10,Electrodomésticos
1239,Batidora,94.29,2,2024-10-10,Electrodomésticos
1724,Aspiradora,95.89,1,2024-10-10,Electrodomésticos
2389,Proyector,73.93,5,2024-10-10,Electrónica
2671,Parlantes Bluetooth,30.22,6,2024-10-10,Electrónica
2692,Televisor,52.35,2,2024-10-10,Electrónica
2998,Proyector,115.84,10,2024-10-10,Electrónica
382,Cuadro Decorativo,115.19,3,2024-10-11,Decoración
438,Rincón De Plantas,104.88,10,2024-10-11,Decoración
584,Jarrón Decorativo,77.31,8,2024-10-11,Decoración
778,Rincón De Plantas,32.69,5,2024-10-11,Decoración
867,Elementos De Cerámica,65.85,5,2024-10-11,Decoración
1113,Microondas,79.45,3,2024-10-11,Electrodomésticos
1567,Horno Eléctrico,101.95,4,2024-10-11,Electrodomésticos
1610,Plancha De Vapor,91.96,1,2024-10-11,Electrodomésticos
2258,Smartwatch,68.66,5,2024-10-11,Electrónica
2732,Televisor,73.89,5,2024-10-11,Electrónica
97,Elementos De Cerámica,116.32,9,2024-10-12,Decoración
317,Elementos De Cerámica,94.69,11,2024-10-12,Decoración
472,Cuadro Decorativo,78.9,2,2024-10-12,Decoración
725,Alfombra,111.36,11,2024-10-12,Decoración
1890,Plancha De Vapor,102.24,9,2024-10-12,Electrodomésticos
2137,Cámara Digital,108.68,1,2024-10-12,Electrónica
2242,Televisor,72.27,7,2024-10-12,Electrónica
2352,Televisor,82.27,2,2024-10-12,Electrónica
2359,Proyector,52.24,10,2024-10-12,Electrónica
2470,Consola De Videojuegos,111.81,9,2024-10-12,Electrónica
2821,Parlantes Bluetooth,117.62,9,2024-10-12,Electrónica
646,Cortinas,44.98,6,2024-10-13,Decoración
1034,Aspiradora,44.82,2,2024-10-13,Electrodomésticos
2075,Auriculares,75.39,7,2024-10-13,Electrónica
2710,Consola De Videojuegos,41.81,7,2024-10-13,Electrónica
182,Cuadro Decorativo,78.36,11,2024-10-14,Decoración
1178,Cafetera,61.69,8,2024-10-14,Electrodomésticos
1687,Horno Eléctrico,117.85,5,2024-10-14,Electrodomésticos
1850,Plancha De Vapor,28.6,5,2024-10-14,Electrodomésticos
2291,Parlantes Bluetooth,111.95,5,2024-10-14,Electrónica
520,Adorno De Pared,85.98,5,2024-10-15,Decoración
564,Jarrón Decorativo,51.28,7,2024-10-15,Decoración
990,Adorno De Pared,76.72,3,2024-10-15,Decoración
999,Candelabro,47.09,5,2024-10-15,Decoración
1308,Cafetera,96.89,7,2024-10-15,Electrodomésticos
2667,Cámara Digital,26.32,4,2024-10-15,Electrónica
2960,Consola De Videojuegos,87.02,11,2024-10-15,Electrónica
1321,Freidora Eléctrica,28.16,4,2024-10-16,Electrodomésticos
1637,Horno Eléctrico,93.24,11,2024-10-16,Electrodomésticos
2427,Cámara Digital,96.56,1,2024-10-16,Electrónica
2448,Smartwatch,109.91,12,2024-10-16,Electrónica
266,Cortinas,91.78,5,2024-10-17,Decoración
278,Rincón De Plantas,122.76,10,2024-10-17,Decoración
329,Candelabro,72.5,11,2024-10-17,Decoración
355,Alfombra,124.48,4,2024-10-17,Decoración
440,Adorno De Pared,113.49,2,2024-10-17,Decoración
1326,Secadora,109.4,7,2024-10-18,Electrodomésticos
1512,Heladera,37.72,10,2024-10-18,Electrodomésticos
1534,Aspiradora,96.98,8,2024-10-18,Electrodomésticos
2614,Auriculares,47.88,4,2024-10-18,Electrónica
9,Candelabro,51.38,5,2024-10-19,Decoración
1574,Aspiradora,92.59,10,2024-10-19,Electrodomésticos
1615,Lavadora,114.4,1,2024-10-19,Electrodomésticos
1713,Microondas,65.46,5,2024-10-19,Electrodomésticos
1859,Batidora,81.35,8,2024-10-19,Electrodomésticos
2886,Laptop,49.03,12,2024-10-19,Electrónica
33,Espejo Decorativo,113.71,7,2024-10-20,Decoración
72,Cuadro Decorativo,111.56,1,2024-10-20,Decoración
2923,Smartphone,33.63,5,2024-10-20,Electrónica
2933,Smartphone,74.88,5,2024-10-20,Electrónica
591,Lámpara De Mesa,74.62,1,2024-10-21,Decoración
620,Adorno De Pared,92.16,4,2024-10-21,Decoración
680,Adorno De Pared,76.66,3,2024-10-21,Decoración
864,Jarrón Decorativo,55.89,2,2024-10-21,Decoración
1215,Lavadora,91.79,10,2024-10-21,Electrodomésticos
1385,Lavadora,111.51,3,2024-10-21,Electrodomésticos
18,Rincón De Plantas,37.09,3,2024-10-22,Decoración
776,Cortinas,56.8,1,2024-10-22,Decoración
942,Cuadro Decorativo,99.04,8,2024-10-22,Decoración
1766,Secadora,65.13,9,2024-10-22,Electrodomésticos
1891,Freidora Eléctrica,112.96,6,2024-10-22,Electrodomésticos
2043,Smartphone,30.55,4,2024-10-22,Electrónica
2128,Smartwatch,123.02,6,2024-10-22,Electrónica
2472,Televisor,67.41,1,2024-10-22,Electrónica
2940,Consola De Videojuegos,34.04,6,2024-10-22,Electrónica
596,Cortinas,75.96,7,2024-10-23,Decoración
1206,Secadora,44.22,1,2024-10-23,Electrodomésticos
1214,Aspiradora,121.66,3,2024-10-23,Electrodomésticos
2051,Parlantes Bluetooth,49.4,9,2024-10-23,Electrónica
2071,Parlantes Bluetooth,87.97,12,2024-10-23,Electrónica
2094,Auriculares,118.97,5,2024-10-23,Electrónica
2562,Televisor,78.28,9,2024-10-23,Electrónica
2914,Auriculares,26.34,5,2024-10-23,Electrónica
2965,Auriculares,70.7,11,2024-10-23,Electrónica
1716,Secadora,62.92,10,2024-10-24,Electrodomésticos
1925,Lavadora,91.29,4,2024-10-24,Electrodomésticos
2183,Smartphone,110.92,7,2024-10-24,Electrónica
2783,Smartphone,95.67,8,2024-10-24,Electrónica
1014,Aspiradora,106.17,12,2024-10-25,Electrodomésticos
1357,Horno Eléctrico,76.9,11,2024-10-25,Electrodomésticos
1388,Cafetera,88.66,1,2024-10-25,Electrodomésticos
2103,Smartphone,44.04,10,2024-10-25,Electrónica
2132,Televisor,117.96,7,2024-10-25,Electrónica
2311,Parlantes Bluetooth,79.72,6,2024-10-25,Electrónica
2607,Cámara Digital,54.75,10,2024-10-25,Electrónica
2781,Parlantes Bluetooth,69.0,12,2024-10-25,Electrónica
114,Jarrón Decorativo,104.03,6,2024-10-26,Decoración
690,Adorno De Pared,103.95,8,2024-10-26,Decoración
853,Espejo Decorativo,87.21,7,2024-10-26,Decoración
1354,Aspiradora,55.17,4,2024-10-26,Electrodomésticos
1449,Batidora,73.18,12,2024-10-26,Electrodomésticos
1577,Horno Eléctrico,63.35,1,2024-10-26,Electrodomésticos
1676,Secadora,88.46,9,2024-10-26,Electrodomésticos
1733,Microondas,33.38,11,2024-10-26,Electrodomésticos
1987,Horno Eléctrico,113.12,6,2024-10-26,Electrodomésticos
2198,Smartwatch,78.65,7,2024-10-26,Electrónica
2285,Auriculares,57.38,1,2024-10-26,Electrónica
2878,Smartwatch,122.44,5,2024-10-26,Electrónica
25,Alfombra,38.69,1,2024-10-27,Decoración
674,Jarrón Decorativo,108.63,9,2024-10-27,Decoración
755,Alfombra,27.68,3,2024-10-27,Decoración
835,Alfombra,85.65,6,2024-10-27,Decoración
1005,Lavadora,44.34,3,2024-10-27,Electrodomésticos
1033,Microondas,113.6,3,2024-10-27,Electrodomésticos
1092,Heladera,99.93,6,2024-10-27,Electrodomésticos
1094,Aspiradora,115.5,8,2024-10-27,Electrodomésticos
1349,Batidora,100.89,5,2024-10-27,Electrodomésticos
1519,Batidora,101.17,11,2024-10-27,Electrodomésticos
1601,Freidora Eléctrica,32.54,11,2024-10-27,Electrodomésticos
2808,Smartwatch,54.79,9,2024-10-27,Electrónica
343,Espejo Decorativo,50.49,4,2024-10-28,Decoración
499,Candelabro,108.91,2,2024-10-28,Decoración
857,Elementos De Cerámica,91.06,8,2024-10-28,Decoración
1144,Aspiradora,98.46,7,2024-10-28,Electrodomésticos
1487,Horno Eléctrico,102.75,9,2024-10-28,Electrodomésticos
1659,Batidora,101.49,6,2024-10-28,Electrodomésticos
1911,Freidora Eléctrica,46.16,1,2024-10-28,Electrodomésticos
2217,Cámara Digital,49.71,11,2024-10-28,Electrónica
657,Elementos De Cerámica,69.67,3,2024-10-29,Decoración
1556,Secadora,117.97,3,2024-10-29,Electrodomésticos
1930,Plancha De Vapor,64.2,5,2024-10-29,Electrodomésticos
2033,Smartphone,29.94,11,2024-10-29,Electrónica
2107,Cámara Digital,64.14,3,2024-10-29,Electrónica
2529,Proyector,92.21,4,2024-10-29,Electrónica
2553,Smartphone,78.89,3,2024-10-29,Electrónica
2660,Consola De Videojuegos,124.46,4,2024-10-29,Electrónica
2774,Auriculares,37.77,7,2024-10-29,Electrónica
190,Adorno De Pared,36.08,10,2024-10-30,Decoración
1395,Lavadora,39.64,12,2024-10-30,Electrodomésticos
1403,Microondas,91.18,1,2024-10-30,Electrodomésticos
1872,Heladera,60.32,2,2024-10-30,Electrodomésticos
2081,Parlantes Bluetooth,94.89,10,2024-10-30,Electrónica
2449,Proyector,104.25,4,2024-10-30,Electrónica
2536,Laptop,120.96,1,2024-10-30,Electrónica
47,Elementos De Cerámica,66.54,11,2024-10-31,Decoración
58,Rincón De Plantas,58.7,12,2024-10-31,Decoración
346,Cortinas,52.57,3,2024-10-31,Decoración
523,Espejo Decorativo,45.46,12,2024-10-31,Decoración
539,Candelabro,85.86,12,2024-10-31,Decoración
2166,Laptop,115.57,5,2024-10-31,Electrónica
2178,Smartwatch,104.12,8,2024-10-31,Electrónica
2238,Smartwatch,68.47,6,2024-10-31,Electrónica
2483,Smartphone,93.11,4,2024-10-31,Electrónica
2817,Cámara Digital,29.73,9,2024-10-31,Electrónica
2890,Consola De Videojuegos,105.99,5,2024-10-31,Electrónica
4,Jarrón Decorativo,64.12,12,2024-11-01,Decoración
284,Jarrón Decorativo,43.09,7,2024-11-01,Decoración
582,Cuadro Decorativo,61.67,10,2024-11-01,Decoración
2657,Cámara Digital,30.79,8,2024-11-01,Electrónica
2736,Laptop,113.88,1,2024-11-01,Electrónica
5,Alfombra,70.1,4,2024-11-02,Decoración
102,Cuadro Decorativo,119.97,3,2024-11-02,Decoración
605,Alfombra,120.49,6,2024-11-02,Decoración
773,Espejo Decorativo,64.35,8,2024-11-02,Decoración
808,Rincón De Plantas,67.82,11,2024-11-02,Decoración
1293,Microondas,100.74,11,2024-11-02,Electrodomésticos
1415,Lavadora,29.44,10,2024-11-02,Electrodomésticos
1559,Batidora,59.48,4,2024-11-02,Electrodomésticos
1780,Plancha De Vapor,119.0,1,2024-11-02,Electrodomésticos
1049,Batidora,64.32,8,2024-11-03,Electrodomésticos
1420,Plancha De Vapor,100.54,6,2024-11-03,Electrodomésticos
610,Adorno De Pared,27.89,8,2024-11-04,Decoración
1262,Heladera,43.72,1,2024-11-04,Electrodomésticos
27,Elementos De Cerámica,112.53,11,2024-11-05,Decoración
552,Cuadro Decorativo,88.67,11,2024-11-05,Decoración
587,Elementos De Cerámica,33.98,9,2024-11-05,Decoración
642,Cuadro Decorativo,73.67,7,2024-11-05,Decoración
1071,Freidora Eléctrica,71.74,2,2024-11-05,Electrodomésticos
1283,Microondas,94.63,9,2024-11-05,Electrodomésticos
1466,Secadora,85.31,5,2024-11-05,Electrodomésticos
1810,Plancha De Vapor,70.67,11,2024-11-05,Electrodomésticos
142,Cuadro Decorativo,114.44,10,2024-11-06,Decoración
464,Jarrón Decorativo,49.06,11,2024-11-06,Decoración
597,Elementos De Cerámica,96.57,8,2024-11-06,Decoración
634,Jarrón Decorativo,45.62,4,2024-11-06,Decoración
719,Lámpara De Mesa,56.43,2,2024-11-06,Decoración
758,Rincón De Plantas,29.0,10,2024-11-06,Decoración
875,Alfombra,36.34,5,2024-11-06,Decoración
2412,Televisor,108.45,8,2024-11-06,Electrónica
263,Espejo Decorativo,103.07,6,2024-11-07,Decoración
273,Espejo Decorativo,49.11,10,2024-11-07,Decoración
825,Alfombra,34.7,1,2024-11-07,Decoración
862,Cuadro Decorativo,48.36,8,2024-11-07,Decoración
1493,Microondas,73.63,12,2024-11-07,Electrodomésticos
1790,Plancha De Vapor,80.84,5,2024-11-07,Electrodomésticos
1875,Lavadora,58.04,6,2024-11-07,Electrodomésticos
2113,Smartphone,119.26,2,2024-11-07,Electrónica
2250,Consola De Videojuegos,78.68,11,2024-11-07,Electrónica
2335,Auriculares,108.76,8,2024-11-07,Electrónica
2357,Cámara Digital,49.9,1,2024-11-07,Electrónica
2401,Parlantes Bluetooth,65.49,11,2024-11-07,Electrónica
2909,Proyector,108.21,12,2024-11-07,Electrónica
636,Cortinas,46.09,1,2024-11-08,Decoración
761,Lámpara De Mesa,80.48,10,2024-11-08,Decoración
951,Lámpara De Mesa,58.55,9,2024-11-08,Decoración
1098,Cafetera,45.95,7,2024-11-08,Electrodomésticos
1348,Cafetera,111.7,10,2024-11-08,Electrodomésticos
2351,Parlantes Bluetooth,115.66,3,2024-11-08,Electrónica
2411,Parlantes Bluetooth,61.45,8,2024-11-08,Electrónica
481,Lámpara De Mesa,55.87,3,2024-11-09,Decoración
576,Cortinas,122.36,8,2024-11-09,Decoración
861,Lámpara De Mesa,66.88,4,2024-11-09,Decoración
889,Lámpara De Mesa,95.87,7,2024-11-09,Decoración
1527,Horno Eléctrico,36.02,3,2024-11-09,Electrodomésticos
2507,Cámara Digital,27.72,8,2024-11-09,Electrónica
2589,Proyector,82.9,8,2024-11-09,Electrónica
2850,Consola De Videojuegos,84.81,4,2024-11-09,Electrónica
2908,Smartwatch,78.63,4,2024-11-09,Electrónica
327,Elementos De Cerámica,105.59,9,2024-11-10,Decoración
1021,Freidora Eléctrica,49.62,6,2024-11-10,Electrodomésticos
1200,Plancha De Vapor,83.34,10,2024-11-10,Electrodomésticos
1243,Microondas,64.56,12,2024-11-10,Electrodomésticos
1619,Batidora,96.56,3,2024-11-10,Electrodomésticos
2010,Consola De Videojuegos,51.13,2,2024-11-10,Electrónica
2087,Cámara Digital,35.44,3,2024-11-10,Electrónica
2573,Smartphone,91.52,7,2024-11-10,Electrónica
217,Elementos De Cerámica,47.48,2,2024-11-11,Decoración
272,Cuadro Decorativo,93.84,10,2024-11-11,Decoración
545,Alfombra,43.63,1,2024-11-11,Decoración
688,Rincón De Plantas,81.27,11,2024-11-11,Decoración
1430,Plancha De Vapor,34.93,9,2024-11-11,Electrodomésticos
1497,Horno Eléctrico,83.3,10,2024-11-11,Electrodomésticos
1509,Batidora,55.25,10,2024-11-11,Electrodomésticos
2060,Consola De Videojuegos,73.4,5,2024-11-11,Electrónica
2263,Smartphone,47.67,6,2024-11-11,Electrónica
2558,Smartwatch,63.94,7,2024-11-11,Electrónica
2814,Auriculares,89.91,9,2024-11-11,Electrónica
420,Adorno De Pared,65.0,4,2024-11-12,Decoración
514,Jarrón Decorativo,59.63,10,2024-11-12,Decoración
544,Jarrón Decorativo,29.63,5,2024-11-12,Decoración
880,Adorno De Pared,105.74,10,2024-11-12,Decoración
1908,Cafetera,55.91,3,2024-11-12,Electrodomésticos
655,Alfombra,124.49,11,2024-11-13,Decoración
1111,Freidora Eléctrica,100.12,12,2024-11-13,Electrodomésticos
2118,Smartwatch,99.5,5,2024-11-13,Electrónica
2208,Smartwatch,33.12,10,2024-11-13,Electrónica
36,Cortinas,28.63,5,2024-11-14,Decoración
316,Cortinas,90.56,2,2024-11-14,Decoración
885,Alfombra,97.56,1,2024-11-14,Decoración
1566,Secadora,78.4,8,2024-11-14,Electrodomésticos
1753,Microondas,38.63,9,2024-11-14,Electrodomésticos
2316,Laptop,78.67,3,2024-11-14,Electrónica
2374,Auriculares,55.05,12,2024-11-14,Electrónica
2958,Smartwatch,64.59,10,2024-11-14,Electrónica
671,Lámpara De Mesa,66.33,7,2024-11-15,Decoración
1462,Heladera,121.56,12,2024-11-15,Electrodomésticos
1463,Microondas,70.42,10,2024-11-15,Electrodomésticos
1517,Horno Eléctrico,41.23,8,2024-11-15,Electrodomésticos
1564,Aspiradora,60.8,1,2024-11-15,Electrodomésticos
1621,Freidora Eléctrica,56.74,9,2024-11-15,Electrodomésticos
1749,Batidora,107.07,9,2024-11-15,Electrodomésticos
1912,Heladera,82.42,8,2024-11-15,Electrodomésticos
2727,Cámara Digital,114.98,12,2024-11-15,Electrónica
618,Rincón De Plantas,36.15,8,2024-11-16,Decoración
944,Jarrón Decorativo,98.76,1,2024-11-16,Decoración
1015,Lavadora,91.96,12,2024-11-16,Electrodomésticos
1671,Freidora Eléctrica,106.34,8,2024-11-16,Electrodomésticos
2025,Auriculares,42.93,2,2024-11-16,Electrónica
2602,Televisor,118.04,4,2024-11-16,Electrónica
21,Lámpara De Mesa,41.84,12,2024-11-17,Decoración
227,Elementos De Cerámica,32.11,11,2024-11-17,Decoración
361,Lámpara De Mesa,120.89,2,2024-11-17,Decoración
757,Elementos De Cerámica,36.44,10,2024-11-17,Decoración
779,Lámpara De Mesa,72.68,9,2024-11-17,Decoración
1137,Horno Eléctrico,51.17,7,2024-11-17,Electrodomésticos
1165,Lavadora,73.58,9,2024-11-17,Electrodomésticos
1651,Freidora Eléctrica,78.73,10,2024-11-17,Electrodomésticos
2074,Auriculares,70.55,1,2024-11-17,Electrónica
2631,Parlantes Bluetooth,66.84,11,2024-11-17,Electrónica
2881,Parlantes Bluetooth,39.46,11,2024-11-17,Electrónica
70,Adorno De Pared,105.42,12,2024-11-18,Decoración
371,Lámpara De Mesa,110.45,12,2024-11-18,Decoración
389,Lámpara De Mesa,40.06,4,2024-11-18,Decoración
431,Lámpara De Mesa,98.3,6,2024-11-18,Decoración
883,Espejo Decorativo,32.09,8,2024-11-18,Decoración
1142,Heladera,62.61,3,2024-11-18,Electrodomésticos
1314,Aspiradora,86.12,6,2024-11-18,Electrodomésticos
1365,Lavadora,74.74,1,2024-11-18,Electrodomésticos
1605,Lavadora,57.74,1,2024-11-18,Electrodomésticos
1691,Freidora Eléctrica,49.47,12,2024-11-18,Electrodomésticos
1818,Cafetera,116.81,1,2024-11-18,Electrodomésticos
1942,Heladera,85.36,12,2024-11-18,Electrodomésticos
1991,Freidora Eléctrica,64.55,5,2024-11-18,Electrodomésticos
2274,Auriculares,114.43,1,2024-11-18,Electrónica
2441,Parlantes Bluetooth,55.81,4,2024-11-18,Electrónica
2638,Smartwatch,124.0,5,2024-11-18,Electrónica
136,Cortinas,31.5,7,2024-11-19,Decoración
589,Lámpara De Mesa,111.78,2,2024-11-19,Decoración
801,Lámpara De Mesa,72.15,9,2024-11-19,Decoración
1159,Batidora,111.36,7,2024-11-19,Electrodomésticos
1836,Secadora,68.69,4,2024-11-19,Electrodomésticos
1913,Microondas,75.41,12,2024-11-19,Electrodomésticos
2872,Televisor,105.88,3,2024-11-19,Electrónica
119,Lámpara De Mesa,50.6,11,2024-11-20,Decoración
152,Cuadro Decorativo,86.46,4,2024-11-20,Decoración
592,Cuadro Decorativo,34.61,9,2024-11-20,Decoración
676,Cortinas,40.01,5,2024-11-20,Decoración
1079,Batidora,53.18,2,2024-11-20,Electrodomésticos
1302,Heladera,29.85,2,2024-11-20,Electrodomésticos
1498,Cafetera,61.91,7,2024-11-20,Electrodomésticos
1774,Aspiradora,120.8,3,2024-11-20,Electrodomésticos
1881,Freidora Eléctrica,107.86,9,2024-11-20,Electrodomésticos
1993,Microondas,60.07,5,2024-11-20,Electrodomésticos
2009,Proyector,73.42,10,2024-11-20,Electrónica
2591,Parlantes Bluetooth,28.1,8,2024-11-20,Electrónica
1542,Microondas,98.15,3,2024-11-21,Electrodomésticos
1951,Freidora Eléctrica,112.16,5,2024-11-21,Electrodomésticos
2179,Proyector,111.31,11,2024-11-21,Electrónica
2977,Cámara Digital,116.01,12,2024-11-21,Electrónica
384,Jarrón Decorativo,105.16,6,2024-11-22,Decoración
837,Elementos De Cerámica,56.1,12,2024-11-22,Decoración
907,Elementos De Cerámica,49.85,8,2024-11-22,Decoración
1309,Batidora,68.82,5,2024-11-22,Electrodomésticos
1759,Batidora,82.06,2,2024-11-22,Electrodomésticos
2391,Parlantes Bluetooth,41.39,10,2024-11-22,Electrónica
338,Rincón De Plantas,114.46,12,2024-11-23,Decoración
394,Jarrón Decorativo,114.83,10,2024-11-23,Decoración
785,Alfombra,97.3,5,2024-11-23,Decoración
2194,Auriculares,102.22,11,2024-11-23,Electrónica
2410,Consola De Videojuegos,55.53,10,2024-11-23,Electrónica
2479,Proyector,51.72,3,2024-11-23,Electrónica
2670,Consola De Videojuegos,42.62,3,2024-11-23,Electrónica
238,Rincón De Plantas,103.51,12,2024-11-24,Decoración
923,Espejo Decorativo,59.64,2,2024-11-24,Decoración
1692,Microondas,52.7,9,2024-11-24,Electrodomésticos
2149,Proyector,91.89,5,2024-11-24,Electrónica
2303,Smartphone,63.94,12,2024-11-24,Electrónica
2387,Cámara Digital,58.22,5,2024-11-24,Electrónica
2651,Parlantes Bluetooth,38.31,6,2024-11-24,Electrónica
2970,Consola De Videojuegos,49.88,5,2024-11-24,Electrónica
1328,Cafetera,99.07,3,2024-11-25,Electrodomésticos
1396,Secadora,113.64,4,2024-11-25,Electrodomésticos
1828,Cafetera,76.71,12,2024-11-25,Electrodomésticos
2172,Televisor,115.93,8,2024-11-25,Electrónica
2371,Parlantes Bluetooth,93.33,4,2024-11-25,Electrónica
153,Espejo Decorativo,49.47,10,2024-11-26,Decoración
225,Alfombra,28.53,6,2024-11-26,Decoración
326,Cortinas,65.02,2,2024-11-26,Decoración
331,Lámpara De Mesa,36.82,3,2024-11-26,Decoración
1043,Microondas,28.96,3,2024-11-26,Electrodomésticos
1158,Cafetera,55.58,7,2024-11-26,Electrodomésticos
1301,Freidora Eléctrica,114.68,5,2024-11-26,Electrodomésticos
1544,Aspiradora,87.56,8,2024-11-26,Electrodomésticos
1771,Freidora Eléctrica,47.41,2,2024-11-26,Electrodomésticos
1781,Freidora Eléctrica,34.88,7,2024-11-26,Electrodomésticos
1928,Cafetera,49.58,2,2024-11-26,Electrodomésticos
1980,Plancha De Vapor,115.37,2,2024-11-26,Electrodomésticos
2086,Laptop,41.18,7,2024-11-26,Electrónica
2569,Proyector,104.95,5,2024-11-26,Electrónica
2707,Cámara Digital,104.82,6,2024-11-26,Electrónica
451,Lámpara De Mesa,81.2,7,2024-11-27,Decoración
715,Alfombra,32.65,3,2024-11-27,Decoración
1100,Plancha De Vapor,108.29,5,2024-11-27,Electrodomésticos
1211,Freidora Eléctrica,112.72,7,2024-11-27,Electrodomésticos
1352,Microondas,39.86,3,2024-11-27,Electrodomésticos
1576,Secadora,35.14,4,2024-11-27,Electrodomésticos
2111,Parlantes Bluetooth,28.52,2,2024-11-27,Electrónica
2253,Smartphone,59.1,12,2024-11-27,Electrónica
2421,Parlantes Bluetooth,97.6,11,2024-11-27,Electrónica
703,Espejo Decorativo,30.41,8,2024-11-28,Decoración
1055,Lavadora,34.77,11,2024-11-28,Electrodomésticos
1718,Cafetera,59.62,10,2024-11-28,Electrodomésticos
1976,Secadora,97.56,7,2024-11-28,Electrodomésticos
2392,Televisor,90.14,9,2024-11-28,Electrónica
2586,Laptop,94.55,2,2024-11-28,Electrónica
2675,Auriculares,75.36,6,2024-11-28,Electrónica
184,Jarrón Decorativo,74.37,10,2024-11-29,Decoración
798,Rincón De Plantas,52.11,3,2024-11-29,Decoración
813,Espejo Decorativo,37.25,3,2024-11-29,Decoración
974,Jarrón Decorativo,84.28,7,2024-11-29,Decoración
1252,Microondas,96.06,4,2024-11-29,Electrodomésticos
1634,Aspiradora,94.2,12,2024-11-29,Electrodomésticos
1867,Horno Eléctrico,114.08,9,2024-11-29,Electrodomésticos
2447,Cámara Digital,33.69,5,2024-11-29,Electrónica
2976,Laptop,80.65,9,2024-11-29,Electrónica
413,Espejo Decorativo,60.81,7,2024-11-30,Decoración
566,Cortinas,98.17,8,2024-11-30,Decoración
775,Alfombra,111.87,7,2024-11-30,Decoración
1727,Horno Eléctrico,67.95,2,2024-11-30,Electrodomésticos
1769,Batidora,95.64,2,2024-11-30,Electrodomésticos
2109,Proyector,45.09,8,2024-11-30,Electrónica
2385,Auriculares,92.15,4,2024-11-30,Electrónica
2459,Proyector,118.81,2,2024-11-30,Electrónica
2556,Laptop,86.62,10,2024-11-30,Electrónica
2640,Consola De Videojuegos,40.84,9,2024-11-30,Electrónica
2757,Cámara Digital,56.44,7,2024-11-30,Electrónica
293,Espejo Decorativo,40.97,9,2024-12-01,Decoración
511,Lámpara De Mesa,63.09,1,2024-12-01,Decoración
881,Lámpara De Mesa,58.49,3,2024-12-01,Decoración
936,Cortinas,110.96,2,2024-12-01,Decoración
1160,Plancha De Vapor,124.24,2,2024-12-01,Electrodomésticos
1460,Plancha De Vapor,79.78,9,2024-12-01,Electrodomésticos
1598,Cafetera,103.75,5,2024-12-01,Electrodomésticos
1849,Batidora,30.17,9,2024-12-01,Electrodomésticos
2386,Laptop,69.56,7,2024-12-01,Electrónica
57,Elementos De Cerámica,104.56,12,2024-12-02,Decoración
144,Jarrón Decorativo,100.04,3,2024-12-02,Decoración
640,Adorno De Pared,110.44,7,2024-12-02,Decoración
863,Espejo Decorativo,81.72,9,2024-12-02,Decoración
